Security,Brokerage,Built-up area,Bathrooms,Age of property,Price,School Time,School Distance,Hospital Time,Hospital Distance,Railway Time,Railway Distance,Area,City
45000.0,0,650.0,1.0,1.0,17000.0,2,1.2,1,0.7,7,5.7,BTM Layout,Bangalore
100000.0,0,650.0,1.0,7.0,16000.0,1,0.4,2,1.1,7,4.4,BTM Layout,Bangalore
100000.0,22000,1200.0,2.0,6.0,22000.0,1,0.4,2,1.0,7,5.5,BTM Layout,Bangalore
85000.0,0,650.0,1.0,1.0,21000.0,2,0.6,8,3.9,12,8.6,BTM Layout,Bangalore
35000.0,0,680.0,1.0,0.0,15000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
40000.0,0,800.0,1.0,0.0,14000.0,2,0.9,1,0.5,10,7.6,BTM Layout,Bangalore
45000.0,15000,500.0,1.0,3.0,15000.0,5,3.2,6,4.7,8,7.0,BTM Layout,Bangalore
15000.0,0,600.0,1.0,5.0,21500.0,1,0.7,1,0.3,7,5.7,BTM Layout,Bangalore
250000.0,40000,2000.0,3.0,10.0,40000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
75000.0,20000,600.0,1.0,0.0,20000.0,2,1.2,2,1.0,7,5.5,BTM Layout,Bangalore
75000.0,19000,600.0,1.0,0.0,19000.0,2,0.4,2,0.8,6,4.5,BTM Layout,Bangalore
24000.0,0,480.0,1.0,4.0,12000.0,2,0.7,2,0.8,7,5.5,BTM Layout,Bangalore
50000.0,0,550.0,1.0,2.0,18000.0,2,0.7,2,0.8,7,5.5,BTM Layout,Bangalore
150000.0,37000,1200.0,2.0,2.0,37000.0,2,0.7,2,1.0,7,5.5,BTM Layout,Bangalore
60000.0,0,550.0,1.0,0.0,25000.0,2,0.7,2,0.8,7,5.5,BTM Layout,Bangalore
60000.0,18000,650.0,1.0,2.0,19000.0,2,0.7,2,1.0,7,5.5,BTM Layout,Bangalore
70000.0,17000,800.0,1.0,6.0,17000.0,2,1.3,1,0.5,6,4.7,BTM Layout,Bangalore
50000.0,18000,800.0,1.0,3.0,18000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
100000.0,22000,1000.0,2.0,6.0,25000.0,2,0.7,1,0.7,7,5.7,BTM Layout,Bangalore
50000.0,14000,700.0,1.0,1.0,14000.0,2,0.7,2,1.0,6,4.7,BTM Layout,Bangalore
100000.0,25000,800.0,1.0,1.0,25000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
50000.0,15000,850.0,1.0,2.0,15000.0,2,1.2,3,1.5,7,5.5,BTM Layout,Bangalore
30000.0,12000,400.0,1.0,2.0,12000.0,2,1.2,2,1.0,7,5.5,BTM Layout,Bangalore
50000.0,12000,650.0,1.0,2.0,12600.0,2,1.2,2,1.0,7,5.5,BTM Layout,Bangalore
60000.0,16000,750.0,1.0,2.0,16500.0,1,0.1,3,2.3,6,3.9,BTM Layout,Bangalore
50000.0,12000,650.0,1.0,1.0,12650.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
130000.0,35000,1500.0,2.0,6.0,35000.0,2,1.2,2,1.0,7,5.5,BTM Layout,Bangalore
100000.0,25000,3000.0,2.0,1.0,25000.0,2,0.7,2,1.0,6,4.7,BTM Layout,Bangalore
50000.0,14000,600.0,1.0,2.0,14200.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
50000.0,14000,700.0,1.0,1.0,14100.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
30000.0,12000,500.0,1.0,1.0,12000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
50000.0,13000,600.0,1.0,1.0,13650.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
200000.0,35000,1650.0,2.0,10.0,35000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
35000.0,10000,350.0,1.0,1.0,10000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
30000.0,10000,400.0,1.0,1.0,10000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
50000.0,14000,600.0,1.0,1.0,14000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
60000.0,14000,700.0,1.0,1.0,14850.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
60000.0,14000,700.0,1.0,1.0,14600.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
50000.0,15000,600.0,1.0,1.0,15100.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
30000.0,12000,400.0,1.0,1.0,12200.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
65000.0,20000,750.0,1.0,1.0,20100.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
50000.0,19000,650.0,1.0,1.0,19000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
50000.0,14000,700.0,1.0,1.0,14000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
60000.0,14000,700.0,1.0,1.0,14650.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
100000.0,28000,3000.0,2.0,1.0,28000.0,4,2.2,1,0.2,7,4.6,BTM Layout,Bangalore
40000.0,0,550.0,1.0,0.0,17000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
60000.0,18000,700.0,1.0,1.0,18500.0,2,1.2,1,0.7,7,5.7,BTM Layout,Bangalore
50000.0,13000,700.0,1.0,1.0,13500.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
75000.0,0,650.0,1.0,3.0,21000.0,1,0.2,2,1.2,8,6.1,BTM Layout,Bangalore
30000.0,10000,500.0,1.0,1.0,10150.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
40000.0,11000,550.0,1.0,1.0,11500.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
150000.0,32000,1250.0,2.0,8.0,32000.0,2,1.2,2,1.0,7,5.5,BTM Layout,Bangalore
60000.0,17000,1000.0,1.0,8.0,17005.0,1,0.6,1,0.4,7,5.2,BTM Layout,Bangalore
250000.0,30000,1650.0,2.0,5.0,30000.0,1,0.6,2,1.0,7,5.5,BTM Layout,Bangalore
75000.0,18000,800.0,1.0,3.0,18000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
130000.0,30000,1200.0,2.0,10.0,30000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
100000.0,23000,1150.0,2.0,7.0,23000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
100000.0,25000,1150.0,2.0,6.0,25000.0,2,1.2,2,1.0,7,5.5,BTM Layout,Bangalore
65000.0,18000,700.0,1.0,2.0,18500.0,2,1.2,1,0.5,7,5.3,BTM Layout,Bangalore
50000.0,0,500.0,1.0,1.0,19000.0,2,1.2,2,1.0,7,5.5,BTM Layout,Bangalore
130000.0,28000,1250.0,2.0,8.0,28005.0,2,1.2,2,1.0,7,5.5,BTM Layout,Bangalore
100000.0,33000,1200.0,2.0,8.0,33000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
50000.0,12000,1200.0,1.0,1.0,12000.0,2,0.4,2,0.8,6,4.5,BTM Layout,Bangalore
100000.0,22000,1000.0,2.0,5.0,24000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
200000.0,35000,1700.0,3.0,6.0,35000.0,2,1.2,2,1.0,7,5.5,BTM Layout,Bangalore
100000.0,30000,1200.0,2.0,6.0,30000.0,2,1.2,2,1.0,7,5.5,BTM Layout,Bangalore
60000.0,18000,650.0,1.0,6.0,18000.0,2,1.2,2,1.0,7,5.5,BTM Layout,Bangalore
60000.0,12000,750.0,1.0,2.0,20000.0,2,0.7,2,0.8,7,5.5,BTM Layout,Bangalore
60000.0,17000,950.0,1.0,8.0,17000.0,2,0.7,2,1.0,7,5.5,BTM Layout,Bangalore
70000.0,17000,700.0,1.0,2.0,17000.0,2,0.7,2,1.0,7,5.5,BTM Layout,Bangalore
70000.0,17000,1000.0,1.0,10.0,17000.0,2,0.7,2,1.0,7,5.5,BTM Layout,Bangalore
60000.0,14000,650.0,1.0,6.0,14500.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
35000.0,11000,1300.0,1.0,1.0,12500.0,2,1.2,1,0.7,7,5.7,BTM Layout,Bangalore
30000.0,0,600.0,1.0,5.0,19500.0,2,0.7,2,0.8,7,5.5,BTM Layout,Bangalore
80000.0,6000,600.0,1.0,0.0,13000.0,1,0.5,2,1.1,8,5.9,BTM Layout,Bangalore
36000.0,0,550.0,1.0,4.0,18000.0,1,0.7,1,0.7,7,5.4,BTM Layout,Bangalore
42000.0,0,400.0,1.0,1.0,21000.0,3,1.3,2,0.9,7,5.8,BTM Layout,Bangalore
44000.0,0,1500.0,1.0,5.0,22000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
100000.0,0,1100.0,2.0,0.0,23000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
100000.0,28000,1210.0,2.0,3.0,28000.0,2,0.7,2,1.0,7,5.5,BTM Layout,Bangalore
50000.0,15000,650.0,1.0,5.0,15000.0,2,0.7,2,1.0,7,5.5,BTM Layout,Bangalore
50000.0,25000,450.0,1.0,1.0,25000.0,2,0.7,2,1.0,7,5.5,BTM Layout,Bangalore
100000.0,28000,1210.0,2.0,4.0,28000.0,2,0.7,2,1.0,7,5.5,BTM Layout,Bangalore
0.0,0,200.0,1.0,0.0,15000.0,2,1.6,4,2.8,7,5.9,BTM Layout,Bangalore
100000.0,38000,900.0,2.0,2.0,38000.0,2,1.6,2,1.0,7,5.5,BTM Layout,Bangalore
100000.0,0,720.0,1.0,0.0,21500.0,2,1.6,4,2.8,7,5.9,BTM Layout,Bangalore
26000.0,26000,1250.0,2.0,2.0,26000.0,2,1.6,2,1.0,7,5.5,BTM Layout,Bangalore
150000.0,32000,1500.0,2.0,6.0,30000.0,2,1.6,2,1.0,7,5.5,BTM Layout,Bangalore
80000.0,28000,1250.0,2.0,1.0,28000.0,2,1.6,2,1.0,7,5.5,BTM Layout,Bangalore
100000.0,30000,1200.0,2.0,5.0,30000.0,2,1.6,2,1.0,7,5.5,BTM Layout,Bangalore
120000.0,32000,1350.0,2.0,2.0,32000.0,2,1.6,2,1.0,7,5.5,BTM Layout,Bangalore
120000.0,0,900.0,2.0,0.0,19500.0,2,1.6,2,1.0,7,5.5,BTM Layout,Bangalore
23000.0,23000,500.0,1.0,6.0,23000.0,2,1.6,1,0.6,7,5.6,BTM Layout,Bangalore
200000.0,32000,1600.0,3.0,8.0,32000.0,2,0.7,2,0.8,7,5.5,BTM Layout,Bangalore
40000.0,0,900.0,2.0,0.0,17500.0,2,1.3,1,0.7,7,5.3,BTM Layout,Bangalore
50000.0,25000,500.0,1.0,8.0,25000.0,2,1.0,1,0.5,9,7.4,BTM Layout,Bangalore
50000.0,0,600.0,1.0,0.0,13000.0,2,0.7,2,0.8,7,5.5,BTM Layout,Bangalore
250000.0,0,2000.0,3.0,0.0,35000.0,1,0.6,1,0.4,7,5.1,BTM Layout,Bangalore
70000.0,17000,500.0,1.0,5.0,17000.0,1,0.6,2,1.0,7,5.5,BTM Layout,Bangalore
150000.0,35000,1400.0,2.0,6.0,35000.0,1,0.2,1,0.5,9,7.5,BTM Layout,Bangalore
40000.0,7000,500.0,1.0,3.0,14000.0,1,0.2,2,1.0,7,5.5,BTM Layout,Bangalore
80000.0,22000,700.0,1.0,1.0,22000.0,1,0.2,2,1.0,7,5.5,BTM Layout,Bangalore
32000.0,16000,1200.0,1.0,1.0,16000.0,2,1.6,4,2.8,7,5.9,BTM Layout,Bangalore
64000.0,32000,600.0,2.0,0.0,32000.0,2,1.6,2,1.0,7,5.5,BTM Layout,Bangalore
40000.0,15000,1200.0,1.0,5.0,15000.0,2,1.6,4,2.8,7,5.9,BTM Layout,Bangalore
40000.0,0,700.0,1.0,0.0,14000.0,1,0.8,2,1.1,6,5.2,BTM Layout,Bangalore
60000.0,0,800.0,2.0,0.0,16000.0,2,0.7,2,0.8,7,5.5,BTM Layout,Bangalore
46000.0,0,600.0,1.0,3.0,23000.0,2,1.1,1,0.5,7,5.5,BTM Layout,Bangalore
50000.0,0,550.0,1.0,1.0,20000.0,2,1.3,1,0.7,7,5.3,BTM Layout,Bangalore
17000.0,0,800.0,1.0,0.0,17000.0,2,1.6,4,2.8,7,5.9,BTM Layout,Bangalore
75000.0,0,1000.0,1.0,0.0,25000.0,1,0.8,2,1.1,6,5.2,BTM Layout,Bangalore
70000.0,0,300.0,1.0,5.0,15000.0,2,0.8,2,1.0,10,7.6,BTM Layout,Bangalore
80000.0,0,1200.0,1.0,0.0,16000.0,2,0.8,2,1.0,7,5.5,BTM Layout,Bangalore
80000.0,0,800.0,1.0,0.0,30000.0,1,0.2,3,1.8,7,5.7,BTM Layout,Bangalore
44000.0,0,600.0,1.0,0.0,22000.0,1,0.2,2,1.0,7,5.5,BTM Layout,Bangalore
450000.0,0,1700.0,3.0,0.0,47500.0,2,1.3,1,0.7,7,5.3,BTM Layout,Bangalore
50000.0,0,300.0,1.0,0.0,17000.0,2,1.3,1,0.7,7,5.3,BTM Layout,Bangalore
15000.0,0,600.0,1.0,5.0,22000.0,2,1.1,1,0.5,7,5.5,BTM Layout,Bangalore
250000.0,0,1200.0,2.0,0.0,48000.0,2,1.1,1,0.6,7,5.6,BTM Layout,Bangalore
120000.0,0,750.0,2.0,0.0,23000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
40000.0,0,300.0,1.0,0.0,11000.0,2,1.3,1,0.7,7,5.3,BTM Layout,Bangalore
54000.0,0,550.0,1.0,1.0,27000.0,2,1.0,2,1.0,7,5.3,BTM Layout,Bangalore
0.0,0,750.0,1.0,1.0,27000.0,2,1.0,1,0.7,7,5.7,BTM Layout,Bangalore
75000.0,23000,750.0,1.0,1.0,25000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
100000.0,25000,1100.0,2.0,4.0,25000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
75000.0,25000,650.0,1.0,0.0,25990.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
80000.0,26000,800.0,1.0,1.0,26000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
40000.0,18000,700.0,1.0,0.0,18000.0,1,0.5,1,0.6,7,4.7,BTM Layout,Bangalore
40000.0,15000,750.0,1.0,0.0,15500.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
60000.0,25000,1020.0,1.0,2.0,25000.0,1,0.3,2,0.8,7,5.8,BTM Layout,Bangalore
70000.0,25000,1050.0,1.0,0.0,25000.0,2,0.8,2,1.0,10,7.6,BTM Layout,Bangalore
36000.0,15000,750.0,1.0,0.0,18000.0,1,0.4,2,1.0,10,7.6,BTM Layout,Bangalore
50000.0,0,450.0,1.0,2.0,15000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
70000.0,22000,950.0,1.0,1.0,22000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
70000.0,24000,1000.0,1.0,3.0,24500.0,1,0.2,2,1.3,7,5.7,BTM Layout,Bangalore
50000.0,17000,900.0,1.0,5.0,17000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
60000.0,16000,900.0,1.0,3.0,16000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
50000.0,19000,1000.0,1.0,5.0,19000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
50000.0,13000,500.0,1.0,5.0,13000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
75000.0,24000,1000.0,1.0,1.0,24000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
75000.0,19000,600.0,1.0,3.0,19500.0,2,0.7,2,1.0,7,5.5,BTM Layout,Bangalore
300000.0,0,2000.0,3.0,10.0,55000.0,2,0.7,1,0.6,7,5.2,BTM Layout,Bangalore
60000.0,0,550.0,1.0,0.0,25999.0,1,0.2,2,1.7,7,5.7,BTM Layout,Bangalore
12000.0,0,900.0,2.0,0.0,12000.0,1,0.8,2,1.1,6,5.2,BTM Layout,Bangalore
120000.0,45000,1200.0,2.0,1.0,45000.0,2,1.0,2,1.3,8,5.9,BTM Layout,Bangalore
80000.0,22000,600.0,1.0,0.0,22000.0,2,1.0,2,1.0,7,5.5,BTM Layout,Bangalore
500000.0,50000,2000.0,3.0,0.0,50000.0,2,1.0,2,1.0,7,5.5,BTM Layout,Bangalore
60000.0,0,1000.0,2.0,2.0,30000.0,2,1.0,2,1.0,7,5.5,BTM Layout,Bangalore
40000.0,0,700.0,1.0,1.0,20000.0,2,0.8,2,1.0,10,7.6,BTM Layout,Bangalore
100000.0,25000,400.0,1.0,1.0,25000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
60000.0,21000,400.0,1.0,3.0,21000.0,2,1.2,2,1.0,7,5.5,BTM Layout,Bangalore
30000.0,0,450.0,1.0,2.0,12000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
85000.0,26000,1300.0,2.0,2.0,26000.0,2,0.7,2,1.0,6,4.7,BTM Layout,Bangalore
25000.0,8000,400.0,1.0,1.0,8500.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
230000.0,45000,1800.0,3.0,0.0,45000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
60000.0,21000,980.0,1.0,1.0,21000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
400000.0,46000,2400.0,3.0,5.0,46000.0,2,1.1,1,0.5,7,5.5,BTM Layout,Bangalore
50000.0,14000,700.0,1.0,2.0,14600.0,2,1.1,2,1.0,7,5.5,BTM Layout,Bangalore
50000.0,14000,700.0,1.0,2.0,14500.0,2,0.7,2,1.0,6,4.7,BTM Layout,Bangalore
120000.0,9000,950.0,2.0,0.0,18000.0,1,0.4,2,1.1,7,4.4,BTM Layout,Bangalore
50000.0,0,2000.0,2.0,0.0,20000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
210000.0,51000,1800.0,3.0,10.0,51999.0,2,0.7,2,0.8,7,5.5,BTM Layout,Bangalore
120000.0,36000,1000.0,2.0,0.0,36000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
100000.0,30000,1050.0,2.0,0.0,30000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
60000.0,25000,550.0,1.0,2.0,26000.0,2,0.9,1,0.5,10,7.6,BTM Layout,Bangalore
100000.0,32000,900.0,1.0,0.0,32000.0,1,0.7,2,1.4,8,6.1,BTM Layout,Bangalore
30000.0,25000,1200.0,2.0,1.0,25000.0,1,0.4,2,0.9,10,8.1,BTM Layout,Bangalore
30000.0,0,550.0,1.0,3.0,15000.0,1,0.4,2,1.0,7,5.5,BTM Layout,Bangalore
40000.0,0,600.0,1.0,3.0,13500.0,1,0.4,2,1.0,7,5.5,BTM Layout,Bangalore
70000.0,0,1300.0,2.0,2.0,34000.0,1,0.4,2,1.0,7,5.5,BTM Layout,Bangalore
35000.0,0,500.0,1.0,1.0,14000.0,1,0.6,1,0.4,9,7.3,BTM Layout,Bangalore
50000.0,0,580.0,1.0,0.0,20000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
50000.0,0,800.0,1.0,0.0,20000.0,2,1.1,1,0.5,7,5.5,BTM Layout,Bangalore
40000.0,0,950.0,1.0,1.0,15000.0,1,0.6,1,0.4,9,7.3,BTM Layout,Bangalore
35000.0,0,600.0,1.0,1.0,15000.0,1,0.6,1,0.4,9,7.3,BTM Layout,Bangalore
200000.0,0,1050.0,2.0,0.0,24000.0,1,0.8,2,1.1,6,5.2,BTM Layout,Bangalore
75000.0,0,550.0,1.0,0.0,17000.0,2,1.3,1,0.7,7,5.3,BTM Layout,Bangalore
200000.0,28000,1200.0,2.0,8.0,28000.0,2,0.7,2,0.8,7,5.5,BTM Layout,Bangalore
100000.0,30000,1100.0,2.0,8.0,30000.0,2,0.7,2,0.8,7,5.5,BTM Layout,Bangalore
500000.0,0,1100.0,2.0,15.0,35000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
28000.0,0,650.0,2.0,0.0,14000.0,2,0.7,1,0.6,7,5.6,BTM Layout,Bangalore
50000.0,0,600.0,1.0,0.0,13000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
200000.0,0,1200.0,2.0,0.0,35000.0,2,0.7,2,1.0,7,5.5,BTM Layout,Bangalore
100000.0,0,600.0,2.0,0.0,14000.0,2,1.3,1,0.7,7,5.3,BTM Layout,Bangalore
48000.0,0,700.0,1.0,8.0,24000.0,2,0.8,2,1.0,10,7.6,BTM Layout,Bangalore
500000.0,0,2320.0,3.0,0.0,75000.0,4,1.7,4,2.6,8,6.3,BTM Layout,Bangalore
130000.0,0,1500.0,4.0,0.0,40000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
150000.0,0,450.0,1.0,0.0,15000.0,2,1.2,3,1.5,7,5.5,BTM Layout,Bangalore
15000.0,0,500.0,1.0,0.0,15000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
100000.0,0,1000.0,2.0,0.0,23000.0,2,1.3,1,0.7,7,5.3,BTM Layout,Bangalore
40000.0,0,600.0,2.0,0.0,25000.0,2,1.3,1,0.6,7,5.6,BTM Layout,Bangalore
200000.0,0,1200.0,2.0,0.0,26000.0,2,1.3,1,0.7,7,5.3,BTM Layout,Bangalore
3000000.0,0,10000.0,11.0,0.0,500000.0,2,1.3,1,0.7,7,5.3,BTM Layout,Bangalore
63000.0,0,1200.0,1.0,0.0,21000.0,2,0.7,3,1.1,6,4.9,BTM Layout,Bangalore
100000.0,0,450.0,1.0,0.0,12000.0,2,1.3,1,0.7,7,5.3,BTM Layout,Bangalore
100000.0,0,800.0,2.0,15.0,18000.0,2,1.2,2,0.9,7,5.5,BTM Layout,Bangalore
0.0,0,1140.0,2.0,0.0,18000.0,1,0.1,2,1.3,7,4.3,BTM Layout,Bangalore
150000.0,33000,1300.0,2.0,3.0,33000.0,3,1.1,2,0.9,7,5.5,Murugeshpalya,Bangalore
70000.0,17000,500.0,1.0,5.0,16000.0,2,1.3,1,0.9,6,5.4,Murugeshpalya,Bangalore
1000000.0,1000,2760.0,4.0,20.0,165000.0,7,4.0,5,3.7,6,4.8,Murugeshpalya,Bangalore
130000.0,0,1100.0,3.0,0.0,23000.0,7,4.0,2,1.1,7,5.9,Murugeshpalya,Bangalore
1200000.0,1000,3470.0,4.0,9.0,175000.0,1,0.3,5,3.8,6,4.9,Murugeshpalya,Bangalore
180000.0,35000,1230.0,2.0,5.0,35000.0,3,1.3,2,1.1,7,5.7,Murugeshpalya,Bangalore
100000.0,18000,825.0,1.0,6.0,18000.0,3,1.2,2,1.0,6,5.2,Murugeshpalya,Bangalore
300000.0,80000,1950.0,3.0,15.0,125000.0,7,4.0,5,3.7,6,4.8,Murugeshpalya,Bangalore
80000.0,40000,1200.0,2.0,1.0,40000.0,2,0.9,1,0.6,6,5.2,Murugeshpalya,Bangalore
25000.0,0,410.0,1.0,0.0,10000.0,3,1.3,2,1.1,7,5.7,Murugeshpalya,Bangalore
100000.0,20000,650.0,1.0,0.0,26000.0,3,1.3,2,1.1,7,5.7,Murugeshpalya,Bangalore
40000.0,12000,200.0,1.0,14.0,12000.0,3,1.3,2,1.1,7,5.7,Murugeshpalya,Bangalore
150000.0,27000,600.0,1.0,0.0,27000.0,2,0.9,1,0.7,6,5.2,Murugeshpalya,Bangalore
100000.0,20000,650.0,1.0,6.0,20000.0,3,1.3,2,1.1,7,5.7,Murugeshpalya,Bangalore
1000000.0,1000,3470.0,5.0,13.0,150000.0,1,0.3,5,3.8,6,4.9,Murugeshpalya,Bangalore
130000.0,25000,700.0,2.0,1.0,25000.0,3,1.1,2,0.9,6,5.0,Murugeshpalya,Bangalore
200000.0,50000,1415.0,3.0,5.0,50000.0,3,1.1,2,0.9,7,5.5,Murugeshpalya,Bangalore
150000.0,35000,1050.0,1.0,5.0,35000.0,3,1.0,2,0.8,6,5.3,Murugeshpalya,Bangalore
60000.0,19000,660.0,2.0,5.0,19000.0,3,1.3,2,1.1,7,5.7,Murugeshpalya,Bangalore
500000.0,1000,3000.0,4.0,18.0,125000.0,7,4.0,5,3.7,6,4.8,Murugeshpalya,Bangalore
80000.0,25000,650.0,1.0,2.0,25000.0,3,1.1,2,0.9,7,5.5,Murugeshpalya,Bangalore
600000.0,1000,2200.0,3.0,5.0,120000.0,2,0.7,1,0.4,6,4.9,Murugeshpalya,Bangalore
350000.0,65000,2000.0,4.0,5.0,65000.0,3,1.4,2,1.1,7,5.6,Murugeshpalya,Bangalore
100000.0,25000,700.0,1.0,1.0,25000.0,3,1.3,2,1.1,7,5.7,Murugeshpalya,Bangalore
100000.0,30000,1200.0,2.0,4.0,30000.0,3,1.4,2,1.1,7,5.6,Murugeshpalya,Bangalore
65000.0,16000,700.0,1.0,5.0,16000.0,3,1.4,3,2.2,8,6.7,Murugeshpalya,Bangalore
250000.0,55000,1450.0,2.0,7.0,55000.0,3,1.4,2,1.2,7,5.8,Murugeshpalya,Bangalore
180000.0,36000,1350.0,2.0,10.0,36000.0,3,1.1,2,0.9,7,5.5,Murugeshpalya,Bangalore
70000.0,17000,650.0,1.0,11.0,17000.0,3,1.3,2,1.1,7,5.7,Murugeshpalya,Bangalore
80000.0,22000,1200.0,2.0,10.0,22000.0,3,1.6,2,1.3,7,5.8,Murugeshpalya,Bangalore
60000.0,16000,610.0,1.0,8.0,16500.0,3,1.1,2,0.9,7,5.5,Murugeshpalya,Bangalore
150000.0,33000,1150.0,2.0,8.0,33500.0,3,1.4,2,1.1,7,5.6,Murugeshpalya,Bangalore
180000.0,40000,1500.0,2.0,15.0,40000.0,3,1.1,2,0.9,7,5.5,Murugeshpalya,Bangalore
120000.0,28000,1200.0,2.0,8.0,28000.0,3,1.4,2,1.1,7,5.6,Murugeshpalya,Bangalore
80000.0,20000,710.0,1.0,6.0,20000.0,3,1.1,2,0.9,7,5.5,Murugeshpalya,Bangalore
130000.0,35000,1230.0,2.0,5.0,35000.0,3,1.4,2,1.2,7,5.8,Murugeshpalya,Bangalore
100000.0,23000,710.0,1.0,6.0,23000.0,3,1.1,2,0.9,7,5.5,Murugeshpalya,Bangalore
100000.0,29000,780.0,1.0,3.0,29500.0,3,1.1,3,1.3,8,6.3,Murugeshpalya,Bangalore
130000.0,30000,750.0,1.0,3.0,30000.0,3,1.1,3,1.3,8,6.3,Murugeshpalya,Bangalore
400000.0,85000,2200.0,3.0,6.0,125000.0,2,0.9,1,0.6,6,5.2,Murugeshpalya,Bangalore
60000.0,19000,510.0,1.0,5.0,19000.0,2,0.9,3,1.3,8,6.3,Murugeshpalya,Bangalore
95000.0,19000,950.0,1.0,5.0,19000.0,3,1.1,2,0.9,7,5.5,Murugeshpalya,Bangalore
100000.0,31000,560.0,1.0,0.0,31000.0,3,1.1,3,1.3,8,6.3,Murugeshpalya,Bangalore
80000.0,18000,710.0,1.0,5.0,18000.0,3,1.1,2,0.9,7,5.5,Murugeshpalya,Bangalore
100000.0,25000,810.0,1.0,6.0,25000.0,3,1.4,2,1.2,7,5.8,Murugeshpalya,Bangalore
150000.0,28000,850.0,1.0,2.0,28000.0,3,1.4,2,1.2,7,5.8,Murugeshpalya,Bangalore
150000.0,34000,1200.0,2.0,5.0,34000.0,3,1.4,2,1.1,7,5.6,Murugeshpalya,Bangalore
80000.0,20000,650.0,1.0,6.0,20000.0,3,1.1,2,0.9,7,5.5,Murugeshpalya,Bangalore
130000.0,32000,1250.0,2.0,5.0,32000.0,3,1.4,2,1.1,7,5.6,Murugeshpalya,Bangalore
